stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
5144O00419C0,,Conjunto da Marinha,,-22.92428,-43.54726,,,0,,,,
5144O00440C0,,Hospital Municipal Rocha Faria,,-22.907505,-43.561657,,,0,,,,
5144O00433C0,,Ponto Final: Campo Grande :: Rua Gianerini,,-22.901446,-43.560665,,,0,,,,
5144O00491C9,,Jupati,,-22.91702,-43.560326,,,0,,,,
5144O00492C9,,Comari,,-22.91883,-43.561098,,,0,,,,
5144O00495C9,,Costa Nunes,,-22.917758,-43.55887,,,0,,,,
5144O00496C9,,Costa Nunes,,-22.917849,-43.558955,,,0,,,,
5144O00490C9,,Iturbides Esteves,,-22.915117,-43.558783,,,0,,,,
5144O00509C0,,Centro Educacional Palmieri,,-22.92406,-43.52751,,,0,,,,
5144O00510C0,,Centro Educacional Palmieri,,-22.92422,-43.52747,,,0,,,,
5144O00550C9,,Paraense,,-22.85069,-43.54349,,,0,,,,
5144O00551C9,,Pernambucano,,-22.85505,-43.54245,,,0,,,,
5144O00552C9,,Paraibano,,-22.85703,-43.54164,,,0,,,,
5144O00553C9,,Sete Riachos,,-22.86043,-43.54136,,,0,,,,
5144O00554C9,,Sete Riachos,,-22.86042,-43.54121,,,0,,,,
5144O00555C9,,Guaracamp,,-22.85858,-43.54138,,,0,,,,
5144O00556C9,,Piauiense,,-22.85443,-43.5427,,,0,,,,
5144O00542C9,,Cândida Rosa,,-22.916233,-43.521668,,,0,,,,
5144O00541C9,,CIEP 165 Brigadeiro Sergio Carvalho,,-22.917347,-43.528837,,,0,,,,
5144O00546C9,,Cachamorra,,-22.914275,-43.548355,,,0,,,,
5144O00545C9,,Cabuçu,,-22.91322,-43.5457,,,0,,,,
5144O00480C9,,Santo Estanislau,,-22.862002,-43.549473,,,0,,,,
5144O00415C9,,Supermercados Guanabara - Campo Grande,,-22.896077,-43.56228,,,0,,,,
5144O00494C9,,Pora,,-22.918448,-43.55954,,,0,,,,
5144O00487P9,,Terminal Rodoviário de Campo Grande :: Plat. D.,,-22.90214,-43.55516,,,0,5144O00424T9,,,D
5144O00518C0,,Professor Carlos Boisson,,-22.884381,-43.561469,,,0,,,,
5144O00523C9,,Ajurana,,-22.887414,-43.56055,,,0,,,,
5144O00524C9,,Ajurana,,-22.886263,-43.56122,,,0,,,,
5144O00504C0,,"Caboclos, 320",,-22.928715,-43.550464,,,0,,,,
5144O00501C0,,Cachamorra,,-22.928057,-43.553579,,,0,,,,
5144O00502C0,,Residencial Beija-Flor,,-22.928103,-43.551096,,,0,,,,
5144O00503C0,,Residencial Beija-Flor,,-22.928023,-43.55093,,,0,,,,
5144O00506C9,,Condomínio Treviso,,-22.930557,-43.54752,,,0,,,,
5144O00505C0,,Condomínio Treviso,,-22.930702,-43.547784,,,0,,,,
5144O00507C0,,Condomínio Ferrara,,-22.930536,-43.546738,,,0,,,,
5144O00508C0,,Condomínio Ferrara,,-22.930353,-43.546417,,,0,,,,
5144O00511C0,,Recanto da Montanha,,-22.928804,-43.534346,,,0,,,,
5144O00569C9,,Cabuçu,,-22.922547,-43.526598,,,0,,,,
5144O00567C9,,Lucrécia,,-22.920183,-43.529082,,,0,,,,
5144O00570C9,,Adauto da Câmara,,-22.9252,-43.519115,,,0,,,,
5144O00548C9,,Cachamorra,,-22.914295,-43.549128,,,0,,,,
5144O00577C9,,Padre Pauwels,,-22.898406,-43.552613,,,0,,,,
5144O00431C0,,Carobinha,,-22.85967,-43.53316,,,0,,,,
5144O00576C9,,Jornalista Sebastiano Santana,,-22.898003,-43.551897,,,0,,,,
5144O00559C0,,Sampaio de Lacerda,,-22.878642,-43.537768,,,0,,,,
5144O00498C9,,Ronerto Macedo,,-22.916923,-43.558793,,,0,,,,
5144O00497C9,,Ronerto Macedo,,-22.917256,-43.558926,,,0,,,,
5144O00499C9,,Cambota,,-22.915538,-43.558675,,,0,,,,
5144O00547C9,,Acreúna,,-22.914647,-43.552118,,,0,,,,
5144O00549C9,,Belmiro Valverde,,-22.914174,-43.55167,,,0,,,,
5144O00575C9,,Mora,,-22.910992,-43.547159,,,0,,,,
5144O00572C9,,Artur Barreiros,,-22.916316,-43.53744,,,0,,,,
5144O00566C9,,Glicinia,,-22.916981,-43.533476,,,0,,,,
5144O00540C9,,Micronésia,,-22.904414,-43.540369,,,0,,,,
5144O00538C9,,Potirágua,,-22.910032,-43.544653,,,0,,,,
5144O00539C9,,Cabuçu,,-22.911925,-43.545145,,,0,,,,
5144O00574C9,,Olinda Ellis,,-22.9124,-43.544972,,,0,,,,
5144O00565C9,,Pedregoso,,-22.873005,-43.56003,,,0,,,,
5144O00561C9,,Manoel Porto Filho,,-22.871774,-43.559925,,,0,,,,
5144O00500C0,,Monteiro,,-22.922004,-43.562725,,,0,,,,
5144O00557C0,,Abel Ferreira,,-22.884898,-43.553029,,,0,,,,
5144O00558C0,,Escola Municipal Visconde do Rio Branco,,-22.884914,-43.551938,,,0,,,,
5144O00614C0,,José Pereira da Silva,,-22.9322,-43.56194,,,0,,,,
5144O00643C1,,Guandu,,-22.844832,-43.518733,,,0,,,,
5144O00628C9,,Travessa do Viegas,,-22.92207,-43.514299,,,0,,,,
5144O00630C9,,Travessa do Viegas,,-22.922034,-43.514405,,,0,,,,
5144O00629C9,,Projetada A,,-22.920439,-43.513396,,,0,,,,
5144O00625C0,,"Viegas, 1230",,-22.917675,-43.518263,,,0,,,,
5144O00627C0,,Travessa do Viegas,,-22.920467,-43.516665,,,0,,,,
5144O00632C9,,Lameirão Pequeno,,-22.915188,-43.518628,,,0,,,,
5144O00544C9,,Clínica da Família Dra. Myrtes Amorelli Gonzaga,,-22.916963,-43.527995,,,0,,,,
5144O00571C9,,Lameirão Pequeno,,-22.918082,-43.531434,,,0,,,,
5144O00568C9,,Partido,,-22.920967,-43.528176,,,0,,,,
5144O00573C9,,Itápolis,,-22.916225,-43.53905,,,0,,,,
5144O00626C0,,"Viegas, 268",,-22.92275,-43.516956,,,0,,,,
5144O00645C0,,Major José Tinoco,,-22.862281,-43.555514,,,0,,,,
5144O00618C0,,Jiçara,,-22.910319,-43.560726,,,0,,,,
5144O00590C9,,Pora,,-22.92057,-43.560032,,,0,,,,
5144O00591C9,,Praça Cândido Abraão,,-22.921669,-43.559991,,,0,,,,
5144O00647C0,,Escola Municipal Tóquio,,-22.869187,-43.555568,,,0,,,,
5144O00648C0,,Bairro Monte Santo,,-22.912533,-43.533245,,,0,,,,
5145O00003C9,,Roteiro,,-22.89029,-43.52531,,,0,,,,
5145O00004C9,,Joaquim Magalhães,,-22.8926,-43.53011,,,0,,,,
5145O00007C9,,Gupiara,,-22.8955,-43.53775,,,0,,,,
5145O00008C9,,Juruena,,-22.89709,-43.53955,,,0,,,,
5145O00009C9,,Mário Mendes,,-22.8988,-43.54149,,,0,,,,
5145O00011C9,,Regina,,-22.89934,-43.53914,,,0,,,,
5144O00578C9,,Minas de Prata,,-22.897852,-43.549956,,,0,,,,
5144O00597C0,,"Caboclos, 320",,-22.928929,-43.550328,,,0,,,,
5144O00607C0,,Irajubá,,-22.92993,-43.545338,,,0,,,,
5144O00598C9,,Bosque dos Caboclos,,-22.928536,-43.544875,,,0,,,,
5144O00606C0,,Bosque dos Caboclos,,-22.928436,-43.544623,,,0,,,,
5144O00604C0,,Moinho,,-22.92929,-43.536232,,,0,,,,
5144O00633C9,,Genival Londres,,-22.916003,-43.515525,,,0,,,,
5144O00596C0,,Luiz Otávio,,-22.917292,-43.54995,,,0,,,,
5144O00579C9,,Gilberto José Peixoto,,-22.924593,-43.551948,,,0,,,,
5144O00585C9,,Leão Gondim de Oliveira,,-22.92711,-43.553586,,,0,,,,
5144O00581C9,,Fernão de Magalhães,,-22.932472,-43.555788,,,0,,,,
5144O00584C9,,Lupércio,,-22.938285,-43.558557,,,0,,,,
5144O00599C0,,Partido,,-22.928415,-43.53238,,,0,,,,
5144O00600C0,,Pedreira,,-22.928736,-43.541755,,,0,,,,
5144O00594C9,,Pora,,-22.918511,-43.560329,,,0,,,,
5144O00592C9,,Comari,,-22.918386,-43.559043,,,0,,,,
5144O00587C0,,Condomínio Golden Garden,,-22.917801,-43.548466,,,0,,,,
5144O00595C0,,Condomínio Golden Garden,,-22.918153,-43.548141,,,0,,,,
5144O00593C0,,Domingos Alves Ribeiro,,-22.91937,-43.546397,,,0,,,,
5144O00588C0,,Irajuba,,-22.919525,-43.545961,,,0,,,,
5145O00014C9,,Joaquim Magalhães,,-22.89264,-43.52933,,,0,,,,
5145O00016C9,,Roteiro,,-22.89026,-43.52452,,,0,,,,
5145O00019C9,,Mário Mendes,,-22.89911,-43.54141,,,0,,,,
5145O00020C9,,Regina,,-22.89817,-43.54034,,,0,,,,
5145O00021C9,,Juruena,,-22.89693,-43.53895,,,0,,,,
5145O00022C9,,Gupiara,,-22.89509,-43.53686,,,0,,,,
5145O00023C9,,Felixlândia,,-22.90687,-43.53494,,,0,,,,
5145O00024C9,,Coromandel,,-22.90533,-43.53568,,,0,,,,
5145O00027C9,,Romaria,,-22.90309,-43.53856,,,0,,,,
5145O00029C9,,Moriçaba,,-22.89639,-43.53597,,,0,,,,
5145O00031C9,,Padre Luís Riou,,-22.89795,-43.53756,,,0,,,,
5145O00034C9,,Oscar Guanabarino,,-22.90178,-43.5399,,,0,,,,
5145O00035C9,,Micronésia,,-22.90399,-43.5403,,,0,,,,
5145O00036C9,,Miguel Calmon,,-22.89217,-43.53705,,,0,,,,
5145O00037C9,,Estação Augusto Vasconcelos,,-22.89272,-43.53751,,,0,,,,
5145O00039C0,,Condomínio Joaquim Magalhães,,-22.8917,-43.53023,,,0,,,,
5145O00040C9,,Pracinha Elidio Martins,,-22.89435,-43.54263,,,0,,,,
5145O00041C9,,Pracinha Elidio Martins,,-22.89446,-43.54244,,,0,,,,
5145O00042C9,,Oscar Guanabarino,,-22.90198,-43.53975,,,0,,,,
5145O00043C9,,Regina,,-22.89946,-43.53906,,,0,,,,
5145O00044C9,,Padre Luís Riou,,-22.89798,-43.53741,,,0,,,,
5145O00045C9,,Moriçaba,,-22.89666,-43.53598,,,0,,,,
5145O00047C0,,Padre Luís Riou,,-22.90343,-43.53659,,,0,,,,
5145O00053C1,,Marcondes da Luz,,-22.89098,-43.53307,,,0,,,,
5145O00054C2,,Marcondes da Luz,,-22.891156,-43.532726,,,0,,,,
5144O00609C0,,Guarabu da Serra,,-22.926873,-43.559989,,,0,,,,
5144O00615C0,,Cambota,,-22.913195,-43.557546,,,0,,,,
5145O00013C9,,Garagem Auto Viação Jabour,,-22.89368,-43.53337,,,0,,,,
5145O00038C9,,Garagem Auto Viação Jabour,,-22.89365,-43.53371,,,0,,,,
5145O00002C9,,Caxangá,,-22.88887,-43.52249,,,0,,,,
5145O00017C9,,Caxangá,,-22.88845,-43.52147,,,0,,,,
y0uk,,"Maranhão, frente 389",,-22.908643,-43.293608,,,0,,,,
5151O00023C0,,Largo da Ilha,,-23.005942,-43.540282,,,0,,,,
5151O00021C9,,Estrela da Tarde,,-23.01157,-43.54045,,,0,,,,
5151O00035C0,,Descartes,,-22.990854,-43.547922,,,0,,,,
5151O00022C0,,Teodureto de Camargo,,-23.007878,-43.540296,,,0,,,,
5151O00026C0,,Condomínio Ilha de Guaratiba,,-23.001235,-43.540645,,,0,,,,
5151O00025C0,,Potreiro,,-23.0032,-43.54006,,,0,,,,
5151O00031C0,,"Ilha, 3387",,-22.99508,-43.54381,,,0,,,,
5151O00028C0,,Guimarães,,-23.000025,-43.541284,,,0,,,,
5151O00037C0,,CIEP 362 Roberto Burle Marx,,-22.989914,-43.550176,,,0,,,,
5151O00029C0,,Morgadinho,,-22.997545,-43.542536,,,0,,,,
5151O00033C0,,Morgado,,-22.99264,-43.54437,,,0,,,,
5151O00034C0,,Disensa Max,,-22.991659,-43.546076,,,0,,,,
5151O00024C0,,Grota Funda,,-23.004928,-43.540011,,,0,,,,
5151O00194C0,,Disensa Max,,-22.99197,-43.54566,,,0,,,,
5151O00176C9,,Subida da Grota Funda,,-23.013352,-43.534412,,,0,,,,
5151O00200C0,,Largo da Ilha,,-23.005673,-43.540331,,,0,,,,
5151O00278C9,,Centro Operacional Transoeste,,-23.01095,-43.533555,,,0,,,,
5151O00199C0,,Potreiro,,-23.00277,-43.54019,,,0,,,,
5151O00197C0,,Professor Brant Hora,,-22.998008,-43.542422,,,0,,,,
5151O00311C0,,João Pereira,,-23.000138,-43.541326,,,0,,,,
5151O00309C0,,CIEP 362 Roberto Burle Marx,,-22.989994,-43.550222,,,0,,,,
5151O00310C0,,Descartes,,-22.990874,-43.54832,,,0,,,,
5151O00198C0,,Condomínio Ilha de Guaratiba,,-23.001515,-43.540629,,,0,,,,
5151O00337C2,,Roberto Burle Marx,,-23.011177,-43.541955,,,0,,,,
5151O00260C9,,Centro Operacional Transoeste,,-23.011272,-43.534008,,,0,,,,
5152O00280C0,,Grota Funda,,-23.007867,-43.5221,,,0,,,,
5152O00007C0,,Samauma,,-23.014482,-43.542728,,,0,,,,
5151O00289C0,,Manuel Victorino de Carvalho,,-23.015566,-43.543266,,,0,,,,
5151O00301C0,,Teodureto de Camargo,,-23.007699,-43.540415,,,0,,,,
5151O00299C0,,Espinheiro,,-23.009884,-43.54106,,,0,,,,
5152O00016C0,,Artur Xexéo,,-23.012651,-43.541895,,,0,,,,
5162O00020C2,,Ponto Final: Vila Kennedy :: Mato Alto e Barra da Tijuca,,-22.85622,-43.49302,,,0,,,,
5162O00021C0,,Praça Miami,,-22.85609,-43.4926,,,0,,,,
5162O00003C9,,Dolomitas,,-22.8553,-43.49289,,,0,,,,
5162O00007C9,,Paulino do Sacramento,,-22.85476,-43.49044,,,0,,,,
5162O00002C9,,Etiópia,,-22.854785,-43.487522,,,0,,,,
5162O00022C0,,Etiópia,,-22.855105,-43.487509,,,0,,,,
5162O00001C9,,Sargento Miguel Filho,,-22.85523,-43.48228,,,0,,,,
5162O00005C0,,Sargento Miguel Filho,,-22.85552,-43.48228,,,0,,,,
5163O00002C9,,Zopiro Goulart,,-22.88239,-43.49566,,,0,,,,
5163O00001C9,,Largo do Ludgero,,-22.883206,-43.491003,,,0,,,,
5162O00011C9,,Oscar Ferreira,,-22.85437,-43.49213,,,0,,,,
5162O00015C9,,Mário Penaforte,,-22.854342,-43.492465,,,0,,,,
5162O00014C0,,Guandu do Sena,,-22.85279,-43.48387,,,0,,,,
5152O00316C0,,Samauma,,-23.014346,-43.542588,,,0,,,,
5162O00012C0,,Paulino do Sacramento,,-22.853901,-43.489748,,,0,,,,
5162O00023C9,,Arcelina Mochel,,-22.853602,-43.487926,,,0,,,,
3048O00018C9,,Valentim Magalhães,,-22.808604,-43.306992,,,0,,,,
2033O00046S0,47K3,"BRS 4,7: Heitor Beltrão",,-22.920171,-43.223082,,,0,,,,
4120O00111C0,,Três Rios,,-22.930853,-43.325907,,,0,,,,
1014O00038C0,,7ª Delegacia Policial,,-22.924072,-43.187366,,,0,,,,
3076O00032C9,,Escola Municipal Tarsila do Amaral,,-22.825443,-43.325882,,,0,,,,
3069O00042C0,,Florinda,,-22.878902,-43.310701,,,0,,,,
4123O00046C0,,Piatã,,-22.921746,-43.360706,,,0,,,,
5136O00008C9,,José Leite de Lacerda,,-22.88424,-43.375846,,,0,,,,
2024O00095C0,,Ponto Final: Copacabana :: Estação Siqueira Campos,,-22.966743,-43.186819,,,0,,,,
3061O00028C1,,Raul Cardoso,,-22.914931,-43.265704,,,0,,,,
3157O00003C0,,Fiocruz,,-22.877531,-43.240994,,,0,,,,
4115O00062C0,,Godofredo Marques,,-22.972275,-43.414136,,,0,,,,
4115O00233C0,,Pedro Calmon,,-22.974645,-43.414577,,,0,,,,
4127O00076C0,,Poeta Khalil Gibran,,-23.000375,-43.304596,,,0,,,,
4132O00022C0,,Geraldo Irineo Joffily,,-23.030232,-43.47701,,,0,,,,
1005O00109C0,,Ponto Final: Candelária :: Linhas para Jacarepaguá,,-22.901154,-43.177501,,,0,,,,
3057O00004S0,H8YN,"BRS 3,4,5,6: Samuel Guimarães",,-22.90234,-43.24512,,,0,,,,
2020O00042C0,,Real Grandeza,,-22.956375,-43.191258,,,0,,,,
5141O00305C0,,Júlio César,,-22.885244,-43.460452,,,0,,,,
5141O00014C9,,Praça da Fé,,-22.88039,-43.464867,,,0,,,,
2031O00009C0,,Metrô São Conrado / Rocinha,,-22.993626,-43.254208,,,0,,,,
2026O00096C0,,Praça 24 de Outubro,,-22.988694,-43.228114,,,0,,,,
4119O00036C0,,Canelinha,,-22.943292,-43.385531,,,0,,,,
3109O00027C0,,Haitil Prado,,-22.831374,-43.392023,,,0,,,,
3105O00032C0,,CCS - EEFD,,-22.843147,-43.233445,,,0,,,,
4132O00063C0,,Estação Notre Dame,,-23.020653,-43.500814,,,0,,,,
4124O00002C0,,Vila Olímpica Mato Alto,,-22.90732,-43.357856,,,0,,,,
3100O00005C9,,Copenhague,,-22.809807,-43.19526,,,0,,,,
1005O00012S0,2FXB,"BRS 1,3,5: Central",,-22.905624,-43.193575,,,0,,,,
3103O00001C0,,Maestro Paulo e Silva,,-22.803729,-43.204071,,,0,,,,
2031O00018C0,,Metrô São Conrado / Rocinha,,-22.992183,-43.253819,,,0,,,,
2017O00057C0,,Ribeiro de Almeida,,-22.933634,-43.186229,,,0,,,,
1014O00114C0,,Professor Mauriti Santos,,-22.942272,-43.208054,,,0,,,,
3083O00025C0,,Estação Madureira :: Norte,,-22.876565,-43.335789,,,0,,,,
3053O00009C1,,Bispo Lacerda,,-22.878595,-43.266048,,,0,,,,
5142O00047C0,,Carnaúba,,-22.874384,-43.484984,,,0,,,,
2024O00078C0,,Bulhões de Carvalho,,-22.986266,-43.192671,,,0,,,,
5134O00015C9,,Escola de Sargentos de Logística,,-22.85933,-43.384406,,,0,,,,
1005O00219C0,,Rio Branco,,-22.912419,-43.174325,,,0,,,,
1008O00022S0,Z25X,"BRS 1,2,3,4,5,I: Cidade Nova",,-22.91013,-43.205583,,,0,,,,
5141O00029C9,,Hospital da Mulher Mariska Ribeiro,,-22.877109,-43.473056,,,0,,,,
1008O00019S0,X64P,"BRS 1,4,I: Praça Onze",,-22.907776,-43.198426,,,0,,,,
1014O00077C0,,7ª Delegacia Policial,,-22.924192,-43.187567,,,0,,,,
2028O00017C0,,Mestre Ioviniano,,-22.965599,-43.224548,,,0,,,,
3040O00050C2,,Abrigo Municipal Cristo Redentor,,-22.873386,-43.258042,,,0,,,,
3041O00053C1,,Roberto Silva,,-22.85648,-43.259313,,,0,,,,
3043O00030C0,,José Telino de Melo,,-22.848017,-43.283826,,,0,,,,
4128O00097C0,,Novo Leblon,,-23.000049,-43.384509,,,0,,,,
3079O00015C0,,Palma,,-22.895624,-43.318185,,,0,,,,
3107O00037C0,,Clara Borges,,-22.825826,-43.409703,,,0,,,,
4122O00095C0,,Praça Nídia Otero,,-22.914749,-43.381758,,,0,,,,
4127O00112C0,,Terezinha Branco,,-22.989398,-43.32232,,,0,,,,
4128O00023C0,,Jornalista Ricardo Marinho,,-23.000556,-43.346124,,,0,,,,
4128O00119C0,,Praia da Barra - Posto 7,,-23.010083,-43.350392,,,0,,,,
4131O00067C0,,Sacarrão,,-22.979849,-43.491233,,,0,,,,
4132O00044C0,,Presidente Nereu Ramos,,-23.024134,-43.457595,,,0,,,,
5137O00035C9,,Modestino Kanto,,-22.886096,-43.380191,,,0,,,,
5141O00035C9,,Manoel Rodrigues de Moura,,-22.880996,-43.480382,,,0,,,,
5139O00046C0,,Marechal Xavier da Câmara,,-22.87283,-43.429909,,,0,,,,
5142O00074C9,,Clínica da Família Sandra Regina Sampaio de Souza,,-22.882712,-43.486827,,,0,,,,
4128O00154P0,,Terminal Nuta James,,-23.005478,-43.312534,,,0,4128O00229T0,,,
2035O00080C0,,Maracanã - Acesso Sul,,-22.913877,-43.23094,,,0,,,,
1003O00028C0,,Geógrafo Milton Santos :: Linhas Municipais via Av. Brasil,,-22.907146,-43.209478,,,0,,,,
2028O00034C0,7GIN,Lopes Quintas,,-22.965734,-43.219031,,,0,,,,
2036O00005S9,G56G,"BRS 2,6,7: Visconde de Abaeté",,-22.91722,-43.24318,,,0,,,,
3039O00006C0,,José Moreira Pequeno,,-22.880673,-43.238808,,,0,,,,
2036O00002S9,FFD3,"BRS 2,6,7: Viana Drummond",,-22.919389,-43.255044,,,0,,,,
2036O00016S9,2TDL,"BRS 2,4,5,6: Parque Recanto do Trovador",,-22.916847,-43.260789,,,0,,,,
3059O00002S0,85YP,"BRS 3,4,5,6: Vitor Meireles",,-22.90225,-43.25708,,,0,,,,
3057O00005S0,DD28,"BRS 3,4,5,6: Souza Dantas",,-22.9045,-43.24473,,,0,,,,
3061O00025S0,AH8Y,"BRS 3,4,5,6: General Belegarde",,-22.90651,-43.27094,,,0,,,,
2033O00245S0,9E8I,"BRS 6,7: Benevenuto Berna",,-22.91739,-43.225,,,0,,,,
2027O00021C0,,Almirante Custódio de Melo,,-22.96557,-43.216047,,,0,,,,
3045O00034C9,,Caraipe,,-22.827789,-43.290033,,,0,,,,
3114O00026C0,,Clínica da Família Epitácio Soares Reis,,-22.813796,-43.378094,,,0,,,,
2034O00029C0,,Muçu,,-22.954149,-43.262564,,,0,,,,
wdbf,DCB3,"BRS 3,4,5,6: Senador Jaguaribe",,-22.90332,-43.246814,,,0,,,,
1005O00170C0,,Ponto Final: Candelária :: Linhas para Zona Oeste,,-22.901611,-43.179679,,,0,,,,
5141O00139C0,,Charles Muller,,-22.855827,-43.455096,,,0,,,,
3108O00050C0,,Minervina Nunes da Costa,,-22.836744,-43.412643,,,0,,,,
3072O00012C0,,Aquidauana,,-22.85078,-43.309331,,,0,,,,
1005O00149S9,I6U5,"BRS 2,3,4,I: Carlos de Carvalho",,-22.91168,-43.18936,,,0,,,,
1008O00015S9,RLED,"BRS 1,2,4,I: Praça Castelo Branco",,-22.91205,-43.19781,,,0,,,,
1005O00232S0,QKM7,"BRS 1,2,5: Praça da República II",,-22.90879,-43.18819,,,0,,,,
3103O00016C0,,Francisco Pinto Cardoso,,-22.801996,-43.211121,,,0,,,,
2036O00007S0,4HKB,"BRS 3,4,I: Oito de Dezembro",,-22.90921,-43.23863,,,0,,,,
tsbj,,Aires Pinto,,-22.891756,-43.222178,,,0,,,,
4128O00229T0,,Terminal Nuta James,,-23.005708,-43.312359,,,1,,,,
2mms,,Antônio Basílio,,-22.925295,-43.235482,,,0,,,,
vphs,,Senador Bernardo Monteiro,,-22.897995,-43.241305,,,0,,,,
3052O00002C1,,Félix Ferreira,,-22.878337,-43.261822,,,0,,,,
5143O00002C9,,Restinga,,-22.86053,-43.52155,,,0,,,,
5151O00300C0,,Estação Ilha de Guaratiba,,-23.008917,-43.540776,,,0,,,,
3083O00062C0,,Estação Otaviano,,-22.86626,-43.33435,,,0,,,,
3083O00090C0,,Estação Vila Queiroz,,-22.861772,-43.330931,,,0,,,,
3044O00055C9,,Estação Praça do Carmo,,-22.838563,-43.294953,,,0,,,,
2021O00007C0,YXB9,CIEP Agostinho Neto :: Sentido Visconde de Silva,,-22.959055,-43.199849,,,0,,,,
2028O00023C0,1K84,Professor Saldanha,,-22.960193,-43.20439,,,0,,,,
5o6j,CZ9H,"BRS 1,2,3,4,5,I: Graça Aranha",,-22.906503,-43.17581,,,0,,,,
2020O00015S0,3EM7,BRS 2: Lauro Sodré I,,-22.956687,-43.17734,,,0,,,,
2031O00017C0,,Praça de São Conrado,,-22.998805,-43.270962,,,0,,,,
4125O00029C9,,Mário Barbedo,,-22.879377,-43.374587,,,0,,,,
3082O00049P0,,Terminal Deputado José de Souza Marques :: Plat. B,,-22.881848,-43.329789,,,0,3082O00068T0,,,B
3042O00110C0,,Itaúna,,-22.851098,-43.278004,,,0,,,,
3114O00080C0,,Metrô Pavuna,,-22.806945,-43.364935,,,0,,,,
3044O00021C9,,Estação Praça do Carmo,,-22.839167,-43.295195,,,0,,,,
3086O00039C9,,Ametistas,,-22.842917,-43.351814,,,0,,,,
3100O00013C0,,Cemitério da Cacuia,,-22.810766,-43.18754,,,0,,,,
3090O00035C9,,Supermercados Guanabara - Bento Ribeiro,,-22.876598,-43.371499,,,0,,,,
3156O00005C1,,Arquibui,,-22.868293,-43.274655,,,0,,,,
4127O00111C0,,Condomínio Jardim Europa,,-22.988471,-43.324419,,,0,,,,
4122O00226C0,,Bandeirantes,,-22.931495,-43.373923,,,0,,,,
5139O00191C9,,Jequitinhonha,,-22.886563,-43.411454,,,0,,,,
4130O00018C0,,Nathalia Cruz,,-22.988729,-43.439211,,,0,,,,
5141O00110C0,,João da Silva Barbosa,,-22.869833,-43.483052,,,0,,,,
5144O00586C9,,Olinda Ellis,,-22.91538,-43.550039,,,0,,,,
3076O00128C0,,Metrô Irajá,,-22.84779,-43.324348,,,0,,,,
zxgb,,Ponto Final: Praça General Osório :: Rua Teresa Aragão,,-22.986064,-43.196622,,,0,,,,
2023O00016C0,,Aurelino Leal,,-22.96313,-43.16822,,,0,,,,
3088O00048C0,,Clara Nunes,,-22.871876,-43.345304,,,0,,,,
1007O00023C0,,Tenente Vieira Sampaio,,-22.92177,-43.20882,,,0,,,,
3093O00010C0,,Carmen Miranda,,-22.82004,-43.19017,,,0,,,,
5144O00519C0,,Ponto Final: Campo Grande :: Linhas para Zona Norte,,-22.90154,-43.55726,,,0,,,,
6e5n,,Flora de Jacarepaguá,,-22.919468,-43.343661,,,0,,,,
cm84,,Flora de Jacarepaguá,,-22.919661,-43.343439,,,0,,,,
lgtn,,Virgínia Vidal,,-22.91743,-43.354332,,,0,,,,
1005O00240C0,,Ponto Regulador: Castelo :: Linhas para a Zona Norte,,-22.90878,-43.17147,,,0,,,,
2gyu,IKBK,"BRS 1,2,4: Lavradio",,-22.909873,-43.181997,,,0,,,,
1005O00071C0,,Ponto Final: Bairro de Fátima :: Nossa Senhora de Fátima,,-22.91698,-43.18823,,,0,,,,
3066O00043C0,,Ponto Final: Engenho de Dentro :: Praça Aurélio Ferreira,,-22.899391,-43.298737,,,0,,,,
2zs0,,Guerenguê,,-22.932441,-43.384544,,,0,,,,
3090O00098C1,,Ponto Final: Marechal Hermes :: João Vicente (Linhas para Zona Oeste),,-22.86039,-43.37227,,,0,,,,
1007O00072C0,,Ponto Final: Rio Comprido :: Praça Condessa Paulo de Frontin (Linha 607),,-22.92432,-43.20941,,,0,,,,
2020O00057S0,4CBS,"BRS 1,2,3,I: Dezenove de Fevereiro",,-22.95233,-43.186717,,,0,,,,
dagk,,Tijuaçu,,-22.972863,-43.284423,,,0,,,,
isx5,,São Josemaria Escrivá,,-22.974916,-43.326428,,,0,,,,
yoot,,Caminho do Waldemar,,-22.914775,-43.349458,,,0,,,,
2020O00004S0,5EBL,"BRS 1,2,3,I: Dezenove de Fevereiro",,-22.949448,-43.188058,,,0,,,,
4aih,RJXA,"BRS 1,2,4,I: Moncorvo Filho",,-22.910706,-43.192646,,,0,,,,
gbbr,,Campo da Areia,,-22.916925,-43.343898,,,0,,,,
tzps,,Campo da Areia,,-22.916699,-43.344013,,,0,,,,
hnwc,,Elvira da Fonseca,,-22.916195,-43.355909,,,0,,,,
kclj,,Vale do Paraíso,,-22.914723,-43.346,,,0,,,,
f3io,,Vale do Paraíso,,-22.914614,-43.345945,,,0,,,,
rf6y,,Hotel Nacional,,-22.998639,-43.256642,,,0,,,,
6knm,,Arcelina Mochel,,-22.853412,-43.487607,,,0,,,,
2020O00065C0,,Ponto Final: Rio Sul :: Linha 552,,-22.95468,-43.17864,,,0,,,,
56qn,,GRES Unidos da Tijuca :: Pista Central,,-22.903383,-43.209714,,,0,,,,
